MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Run_time
128,128,16,16,16,16,32,2,1,1,0,1,1,1,108.57499999999999
128,128,16,16,16,16,32,2,1,1,1,0,0,0,286.12
128,128,16,16,16,16,32,2,1,1,1,0,0,1,249.945
128,128,16,16,16,16,32,2,1,1,1,0,1,0,236.60500000000002
128,128,16,16,16,16,32,2,1,1,1,0,1,1,140.6275
128,128,16,16,16,16,32,2,1,1,1,1,0,0,301.815
128,128,16,16,16,16,32,2,1,1,1,1,0,1,226.715
128,128,16,16,16,16,32,2,1,1,1,1,1,0,247.685
128,128,16,16,16,16,32,2,1,1,1,1,1,1,121.96249999999999
128,128,16,16,16,16,32,2,1,2,0,0,0,0,279.13750000000005
128,128,16,16,16,16,32,2,1,2,0,0,0,1,266.16
128,128,16,16,16,16,32,2,1,2,0,0,1,0,244.025
128,128,16,16,16,16,32,2,1,2,0,0,1,1,133.73499999999999
128,128,16,16,16,16,32,2,1,2,0,1,0,0,292.0725
128,128,16,16,16,16,32,2,1,2,0,1,0,1,258.5625
128,128,16,16,16,16,32,2,1,2,0,1,1,0,248.2225
128,128,16,16,16,16,32,2,1,2,0,1,1,1,129.57
128,128,16,16,16,16,32,2,1,2,1,0,0,0,277.62
128,128,16,16,16,16,32,2,1,2,1,0,0,1,280.1075
128,128,16,16,16,16,32,2,1,2,1,0,1,0,275.56499999999994
128,128,16,16,16,16,32,2,1,2,1,0,1,1,169.85750000000002
128,128,16,16,16,16,32,2,1,2,1,1,0,0,289.505
128,128,16,16,16,16,32,2,1,2,1,1,0,1,280.5675
128,128,16,16,16,16,32,2,1,2,1,1,1,0,296.48
128,128,16,16,16,16,32,2,1,2,1,1,1,1,154.95999999999998
128,128,16,16,16,16,32,2,1,4,0,0,0,0,283.71000000000004
128,128,16,16,16,16,32,2,1,4,0,0,0,1,287.65
128,128,16,16,16,16,32,2,1,4,0,0,1,0,251.78750000000002
128,128,16,16,16,16,32,2,1,4,0,0,1,1,186.95749999999998
128,128,16,16,16,16,32,2,1,4,0,1,0,0,286.3825
128,128,16,16,16,16,32,2,1,4,0,1,0,1,288.09250000000003
128,128,16,16,16,16,32,2,1,4,0,1,1,0,253.9025
128,128,16,16,16,16,32,2,1,4,0,1,1,1,156.2775
128,128,16,16,16,16,32,2,1,4,1,0,0,0,288.065
128,128,16,16,16,16,32,2,1,4,1,0,0,1,299.34000000000003
128,128,16,16,16,16,32,2,1,4,1,0,1,0,299.0025
128,128,16,16,16,16,32,2,1,4,1,0,1,1,155.3725
128,128,16,16,16,16,32,2,1,4,1,1,0,0,292.265
128,128,16,16,16,16,32,2,1,4,1,1,0,1,295.4875
128,128,16,16,16,16,32,2,1,4,1,1,1,0,300.0425
128,128,16,16,16,16,32,2,1,4,1,1,1,1,154.085
128,128,16,16,16,16,32,2,2,1,0,0,0,0,337.4175
128,128,16,16,16,16,32,2,2,1,0,0,0,1,275.2325
128,128,16,16,16,16,32,2,2,1,0,0,1,0,344.295
128,128,16,16,16,16,32,2,2,1,0,0,1,1,186.9275
128,128,16,16,16,16,32,2,2,1,0,1,0,0,353.5975
128,128,16,16,16,16,32,2,2,1,0,1,0,1,308.1075
128,128,16,16,16,16,32,2,2,1,0,1,1,0,353.9775
128,128,16,16,16,16,32,2,2,1,0,1,1,1,135.775
128,128,16,16,16,16,32,2,2,1,1,0,0,0,333.05
128,128,16,16,16,16,32,2,2,1,1,0,0,1,271.68
128,128,16,16,16,16,32,2,2,1,1,0,1,0,346.35499999999996
128,128,16,16,16,16,32,2,2,1,1,0,1,1,191.8225
128,128,16,16,16,16,32,2,2,1,1,1,0,0,353.365
128,128,16,16,16,16,32,2,2,1,1,1,0,1,312.8
128,128,16,16,16,16,32,2,2,1,1,1,1,0,356.105
128,128,16,16,16,16,32,2,2,1,1,1,1,1,132.7725
128,128,16,16,16,16,32,2,2,2,0,0,0,0,325.05999999999995
128,128,16,16,16,16,32,2,2,2,0,0,0,1,292.72249999999997
128,128,16,16,16,16,32,2,2,2,0,0,1,0,333.45750000000004
128,128,16,16,16,16,32,2,2,2,0,0,1,1,130.88
128,128,16,16,16,16,32,2,2,2,0,1,0,0,332.34000000000003
128,128,16,16,16,16,32,2,2,2,0,1,0,1,319.6125
128,128,16,16,16,16,32,2,2,2,0,1,1,0,338.265
128,128,16,16,16,16,32,2,2,2,0,1,1,1,142.695
128,128,16,16,16,16,32,2,2,2,1,0,0,0,319.355
128,128,16,16,16,16,32,2,2,2,1,0,0,1,285.225
128,128,16,16,16,16,32,2,2,2,1,0,1,0,340.1925
128,128,16,16,16,16,32,2,2,2,1,0,1,1,162.4775
128,128,16,16,16,16,32,2,2,2,1,1,0,0,327.3
128,128,16,16,16,16,32,2,2,2,1,1,0,1,316.59250000000003
128,128,16,16,16,16,32,2,2,2,1,1,1,0,347.75500000000005
128,128,16,16,16,16,32,2,2,2,1,1,1,1,144.05
128,128,16,16,16,16,32,2,2,4,0,0,0,0,353.135
128,128,16,16,16,16,32,2,2,4,0,0,0,1,310.3925
128,128,16,16,16,16,32,2,2,4,0,0,1,0,301.5775
128,128,16,16,16,16,32,2,2,4,0,0,1,1,148.765
128,128,16,16,16,16,32,2,2,4,0,1,0,0,347.3575
128,128,16,16,16,16,32,2,2,4,0,1,0,1,309.09499999999997
128,128,16,16,16,16,32,2,2,4,0,1,1,0,310.00250000000005
128,128,16,16,16,16,32,2,2,4,0,1,1,1,147.2025
128,128,16,16,16,16,32,2,2,4,1,0,0,0,351.2675
128,128,16,16,16,16,32,2,2,4,1,0,0,1,308.5725
128,128,16,16,16,16,32,2,2,4,1,0,1,0,375.9375
128,128,16,16,16,16,32,2,2,4,1,0,1,1,154.395
128,128,16,16,16,16,32,2,2,4,1,1,0,0,345.91999999999996
128,128,16,16,16,16,32,2,2,4,1,1,0,1,313.175
128,128,16,16,16,16,32,2,2,4,1,1,1,0,374.74
128,128,16,16,16,16,32,2,2,4,1,1,1,1,156.6125
128,128,16,16,16,16,32,2,4,1,0,0,0,0,392.8775
128,128,16,16,16,16,32,2,4,1,0,0,0,1,280.0625
128,128,16,16,16,16,32,2,4,1,0,0,1,0,356.77250000000004
128,128,16,16,16,16,32,2,4,1,0,0,1,1,174.3475
128,128,16,16,16,16,32,2,4,1,0,1,0,0,409.99749999999995
128,128,16,16,16,16,32,2,4,1,0,1,0,1,337.7625
128,128,16,16,16,16,32,2,4,1,0,1,1,0,362.5275
128,128,16,16,16,16,32,2,4,1,0,1,1,1,135.39
128,128,16,16,16,16,32,2,4,1,1,0,0,0,392.88
128,128,16,16,16,16,32,2,4,1,1,0,0,1,280.945
128,128,16,16,16,16,32,2,4,1,1,0,1,0,353.6325
128,128,16,16,16,16,32,2,4,1,1,0,1,1,135.9625
128,128,16,16,16,16,32,2,4,1,1,1,0,0,401.01750000000004
128,128,16,16,16,16,32,2,4,1,1,1,0,1,337.6925
128,128,16,16,16,16,32,2,4,1,1,1,1,0,358.775
128,128,16,16,16,16,32,2,4,1,1,1,1,1,134.075
128,128,16,16,16,16,32,2,4,2,0,0,0,0,318.7075
128,128,16,16,16,16,32,2,4,2,0,0,0,1,311.6
128,128,16,16,16,16,32,2,4,2,0,0,1,0,359.1225
128,128,16,16,16,16,32,2,4,2,0,0,1,1,172.1575
128,128,16,16,16,16,32,2,4,2,0,1,0,0,325.625
128,128,16,16,16,16,32,2,4,2,0,1,0,1,353.97249999999997
128,128,16,16,16,16,32,2,4,2,0,1,1,0,360.08000000000004
128,128,16,16,16,16,32,2,4,2,0,1,1,1,147.24
128,128,16,16,16,16,32,2,4,2,1,0,0,0,317.4375
128,128,16,16,16,16,32,2,4,2,1,0,0,1,308.385
128,128,16,16,16,16,32,2,4,2,1,0,1,0,356.23499999999996
128,128,16,16,16,16,32,2,4,2,1,0,1,1,170.8125
128,128,16,16,16,16,32,2,4,2,1,1,0,0,323.66499999999996
128,128,16,16,16,16,32,2,4,2,1,1,0,1,360.8125
128,128,16,16,16,16,32,2,4,2,1,1,1,0,370.10999999999996
128,128,16,16,16,16,32,2,4,2,1,1,1,1,144.925
128,128,16,16,16,16,32,2,4,4,0,0,0,0,359.745
128,128,16,16,16,16,32,2,4,4,0,0,0,1,278.89
128,128,16,16,16,16,32,2,4,4,0,0,1,0,274.69
128,128,16,16,16,16,32,2,4,4,0,0,1,1,166.385
128,128,16,16,16,16,32,2,4,4,0,1,0,0,362.96999999999997
128,128,16,16,16,16,32,2,4,4,0,1,0,1,277.3875
128,128,16,16,16,16,32,2,4,4,0,1,1,0,277.9075
128,128,16,16,16,16,32,2,4,4,0,1,1,1,169.275
128,128,16,16,16,16,32,2,4,4,1,0,0,0,360.515
128,128,16,16,16,16,32,2,4,4,1,0,0,1,273.805
128,128,16,16,16,16,32,2,4,4,1,0,1,0,273.285
128,128,16,16,16,16,32,2,4,4,1,0,1,1,164.3375
128,128,16,16,16,16,32,2,4,4,1,1,0,0,361.8225
128,128,16,16,16,16,32,2,4,4,1,1,0,1,275.2025
128,128,16,16,16,16,32,2,4,4,1,1,1,0,276.9625
128,128,16,16,16,16,32,2,4,4,1,1,1,1,167.1125
128,128,16,16,16,16,32,2,8,1,0,0,0,0,326.8775
128,128,16,16,16,16,32,2,8,1,0,0,0,1,386.66749999999996
128,128,16,16,16,16,32,2,8,1,0,0,1,0,359.7975
128,128,16,16,16,16,32,2,8,1,0,0,1,1,135.68
128,128,16,16,16,16,32,2,8,1,0,1,0,0,342.94
128,128,16,16,16,16,32,2,8,1,0,1,0,1,277.695
128,128,16,16,16,16,32,2,8,1,0,1,1,0,375.4425
128,128,16,16,16,16,32,2,8,1,0,1,1,1,135.78750000000002
128,128,16,16,16,16,32,2,8,1,1,0,0,0,326.6825
128,128,16,16,16,16,32,2,8,1,1,0,0,1,383.855
128,128,16,16,16,16,32,2,8,1,1,0,1,0,360.3025
128,128,16,16,16,16,32,2,8,1,1,0,1,1,135.675
128,128,16,16,16,16,32,2,8,1,1,1,0,0,342.92499999999995
128,128,16,16,16,16,32,2,8,1,1,1,0,1,281.5725
128,128,16,16,16,16,32,2,8,1,1,1,1,0,375.5475
128,128,16,16,16,16,32,2,8,1,1,1,1,1,135.6225
128,128,16,16,16,16,32,2,8,2,0,0,0,0,268.23
128,128,16,16,16,16,32,2,8,2,0,0,0,1,218.88750000000002
128,128,16,16,16,16,32,2,8,2,0,0,1,0,225.48000000000002
128,128,16,16,16,16,32,2,8,2,0,0,1,1,120.81
128,128,16,16,16,16,32,2,8,2,0,1,0,0,270.0625
128,128,16,16,16,16,32,2,8,2,0,1,0,1,227.925
128,128,16,16,16,16,32,2,8,2,0,1,1,0,232.41
128,128,16,16,16,16,32,2,8,2,0,1,1,1,111.0275
128,128,16,16,16,16,32,2,8,2,1,0,0,0,268.02500000000003
128,128,16,16,16,16,32,2,8,2,1,0,0,1,235.05249999999998
128,128,16,16,16,16,32,2,8,2,1,0,1,0,225.26500000000001
128,128,16,16,16,16,32,2,8,2,1,0,1,1,121.10249999999999
128,128,16,16,16,16,32,2,8,2,1,1,0,0,269.90500000000003
128,128,16,16,16,16,32,2,8,2,1,1,0,1,228.2575
128,128,16,16,16,16,32,2,8,2,1,1,1,0,232.505
128,128,16,16,16,16,32,2,8,2,1,1,1,1,110.905
128,128,16,16,16,16,32,2,8,4,0,0,0,0,285.90999999999997
128,128,16,16,16,16,32,2,8,4,0,0,0,1,223.7125
128,128,16,16,16,16,32,2,8,4,0,0,1,0,244.175
128,128,16,16,16,16,32,2,8,4,0,0,1,1,119.75500000000001
128,128,16,16,16,16,32,2,8,4,0,1,0,0,289.6725
128,128,16,16,16,16,32,2,8,4,0,1,0,1,222.98249999999996
128,128,16,16,16,16,32,2,8,4,0,1,1,0,247.48999999999998
128,128,16,16,16,16,32,2,8,4,0,1,1,1,120.6225
128,128,16,16,16,16,32,2,8,4,1,0,0,0,286.08
128,128,16,16,16,16,32,2,8,4,1,0,0,1,237.44750000000002
128,128,16,16,16,16,32,2,8,4,1,0,1,0,243.66500000000002
128,128,16,16,16,16,32,2,8,4,1,0,1,1,119.545
128,128,16,16,16,16,32,2,8,4,1,1,0,0,289.4275
128,128,16,16,16,16,32,2,8,4,1,1,0,1,237.78
128,128,16,16,16,16,32,2,8,4,1,1,1,0,248.04250000000002
128,128,16,16,16,16,32,2,8,4,1,1,1,1,120.5
128,128,16,16,16,16,32,8,1,1,0,0,0,0,262.27500000000003
128,128,16,16,16,16,32,8,1,1,0,0,0,1,262.88750000000005
128,128,16,16,16,16,32,8,1,1,0,0,1,0,197.3675
128,128,16,16,16,16,32,8,1,1,0,0,1,1,148.26999999999998
128,128,16,16,16,16,32,8,1,1,0,1,0,0,289.4025
128,128,16,16,16,16,32,8,1,1,0,1,0,1,215.195
128,128,16,16,16,16,32,8,1,1,0,1,1,0,211.74499999999998
128,128,16,16,16,16,32,8,1,1,0,1,1,1,123.9225
128,128,16,16,16,16,32,8,1,1,1,0,0,0,269.345
128,128,16,16,16,16,32,8,1,1,1,0,0,1,265.5175
128,128,16,16,16,16,32,8,1,1,1,0,1,0,192.03249999999997
128,128,16,16,16,16,32,8,1,1,1,0,1,1,149.615
128,128,16,16,16,16,32,8,1,1,1,1,0,0,296.84250000000003
128,128,16,16,16,16,32,8,1,1,1,1,0,1,211.135
128,128,16,16,16,16,32,8,1,1,1,1,1,0,201.60000000000002
128,128,16,16,16,16,32,8,1,1,1,1,1,1,115.7
128,128,16,16,16,16,32,8,1,2,0,0,0,0,276.10499999999996
128,128,16,16,16,16,32,8,1,2,0,0,0,1,241.13250000000002
128,128,16,16,16,16,32,8,1,2,0,0,1,0,223.955
128,128,16,16,16,16,32,8,1,2,0,0,1,1,145.82250000000002
128,128,16,16,16,16,32,8,1,2,0,1,0,0,283.75
128,128,16,16,16,16,32,8,1,2,0,1,0,1,230.35750000000002
128,128,16,16,16,16,32,8,1,2,0,1,1,0,240.555
128,128,16,16,16,16,32,8,1,2,0,1,1,1,138.425
128,128,16,16,16,16,32,8,1,2,1,0,0,0,277.6775
128,128,16,16,16,16,32,8,1,2,1,0,0,1,235.20999999999998
128,128,16,16,16,16,32,8,1,2,1,0,1,0,229.12
128,128,16,16,16,16,32,8,1,2,1,0,1,1,139.02750000000003
128,128,16,16,16,16,32,8,1,2,1,1,0,0,288.56749999999994
128,128,16,16,16,16,32,8,1,2,1,1,0,1,229.65
128,128,16,16,16,16,32,8,1,2,1,1,1,0,245.04749999999999
128,128,16,16,16,16,32,8,1,2,1,1,1,1,135.3375
128,128,16,16,16,16,32,8,1,4,0,0,0,0,304.33
128,128,16,16,16,16,32,8,1,4,0,0,0,1,260.1625
128,128,16,16,16,16,32,8,1,4,0,0,1,0,226.6
128,128,16,16,16,16,32,8,1,4,0,0,1,1,125.8425
128,128,16,16,16,16,32,8,1,4,0,1,0,0,306.635
128,128,16,16,16,16,32,8,1,4,0,1,0,1,259.65
128,128,16,16,16,16,32,8,1,4,0,1,1,0,232.82
128,128,16,16,16,16,32,8,1,4,0,1,1,1,126.16250000000001
128,128,16,16,16,16,32,8,1,4,1,0,0,0,296.9825
128,128,16,16,16,16,32,8,1,4,1,0,0,1,258.5825
128,128,16,16,16,16,32,8,1,4,1,0,1,0,247.48
128,128,16,16,16,16,32,8,1,4,1,0,1,1,143.945
128,128,16,16,16,16,32,8,1,4,1,1,0,0,302.86249999999995
128,128,16,16,16,16,32,8,1,4,1,1,0,1,258.5325
128,128,16,16,16,16,32,8,1,4,1,1,1,0,257.60749999999996
128,128,16,16,16,16,32,8,1,4,1,1,1,1,143.325
128,128,16,16,16,16,32,8,2,1,0,0,0,0,282.235
128,128,16,16,16,16,32,8,2,1,0,0,0,1,243.5675
128,128,16,16,16,16,32,8,2,1,0,0,1,0,210.78249999999997
128,128,16,16,16,16,32,8,2,1,0,0,1,1,136.8825
128,128,16,16,16,16,32,8,2,1,0,1,0,0,294.67499999999995
128,128,16,16,16,16,32,8,2,1,0,1,0,1,248.5075
128,128,16,16,16,16,32,8,2,1,0,1,1,0,221.35500000000002
128,128,16,16,16,16,32,8,2,1,0,1,1,1,115.3175
128,128,16,16,16,16,32,8,2,1,1,0,0,0,281.2275
128,128,16,16,16,16,32,8,2,1,1,0,0,1,240.79749999999999
128,128,16,16,16,16,32,8,2,1,1,0,1,0,214.5575
128,128,16,16,16,16,32,8,2,1,1,0,1,1,137.8025
128,128,16,16,16,16,32,8,2,1,1,1,0,0,295.395
128,128,16,16,16,16,32,8,2,1,1,1,0,1,245.56
128,128,16,16,16,16,32,8,2,1,1,1,1,0,226.88750000000002
128,128,16,16,16,16,32,8,2,1,1,1,1,1,109.06750000000001
128,128,16,16,16,16,32,8,2,2,0,0,0,0,295.10999999999996
128,128,16,16,16,16,32,8,2,2,0,0,0,1,253.38
128,128,16,16,16,16,32,8,2,2,0,0,1,0,253.11
128,128,16,16,16,16,32,8,2,2,0,0,1,1,136.7725
128,128,16,16,16,16,32,8,2,2,0,1,0,0,303.145
128,128,16,16,16,16,32,8,2,2,0,1,0,1,237.255
128,128,16,16,16,16,32,8,2,2,0,1,1,0,262.86
128,128,16,16,16,16,32,8,2,2,0,1,1,1,133.4825
128,128,16,16,16,16,32,8,2,2,1,0,0,0,294.46250000000003
128,128,16,16,16,16,32,8,2,2,1,0,0,1,252.21749999999997
128,128,16,16,16,16,32,8,2,2,1,0,1,0,234.76
128,128,16,16,16,16,32,8,2,2,1,0,1,1,140.6275
128,128,16,16,16,16,32,8,2,2,1,1,0,0,302.79999999999995
128,128,16,16,16,16,32,8,2,2,1,1,0,1,233.9475
128,128,16,16,16,16,32,8,2,2,1,1,1,0,242.60750000000002
128,128,16,16,16,16,32,8,2,2,1,1,1,1,129.36749999999998
128,128,16,16,16,16,32,8,2,4,0,0,0,0,309.0525
128,128,16,16,16,16,32,8,2,4,0,0,0,1,258.0525
128,128,16,16,16,16,32,8,2,4,0,0,1,0,246.9325
128,128,16,16,16,16,32,8,2,4,0,0,1,1,126.03
128,128,16,16,16,16,32,8,2,4,0,1,0,0,310.415
128,128,16,16,16,16,32,8,2,4,0,1,0,1,257.5475
128,128,16,16,16,16,32,8,2,4,0,1,1,0,248.8025
128,128,16,16,16,16,32,8,2,4,0,1,1,1,126.62
128,128,16,16,16,16,32,8,2,4,1,0,0,0,305.42499999999995
128,128,16,16,16,16,32,8,2,4,1,0,0,1,254.7625
128,128,16,16,16,16,32,8,2,4,1,0,1,0,258.83250000000004
128,128,16,16,16,16,32,8,2,4,1,0,1,1,126.86999999999999
128,128,16,16,16,16,32,8,2,4,1,1,0,0,309.4925
128,128,16,16,16,16,32,8,2,4,1,1,0,1,254.7475
128,128,16,16,16,16,32,8,2,4,1,1,1,0,261.9975
128,128,16,16,16,16,32,8,2,4,1,1,1,1,127.98
128,128,16,16,16,16,32,8,4,1,0,0,0,0,277.36749999999995
128,128,16,16,16,16,32,8,4,1,0,0,0,1,258.11
128,128,16,16,16,16,32,8,4,1,0,0,1,0,229.56
128,128,16,16,16,16,32,8,4,1,0,0,1,1,130.14999999999998
128,128,16,16,16,16,32,8,4,1,0,1,0,0,288.71999999999997
128,128,16,16,16,16,32,8,4,1,0,1,0,1,247.1325
128,128,16,16,16,16,32,8,4,1,0,1,1,0,238.75750000000002
128,128,16,16,16,16,32,8,4,1,0,1,1,1,124.795
128,128,16,16,16,16,32,8,4,1,1,0,0,0,276.835
128,128,16,16,16,16,32,8,4,1,1,0,0,1,256.425
128,128,16,16,16,16,32,8,4,1,1,0,1,0,229.8075
128,128,16,16,16,16,32,8,4,1,1,0,1,1,127.4
128,128,16,16,16,16,32,8,4,1,1,1,0,0,286.6675
128,128,16,16,16,16,32,8,4,1,1,1,0,1,246.05499999999998
128,128,16,16,16,16,32,8,4,1,1,1,1,0,238.6025
128,128,16,16,16,16,32,8,4,1,1,1,1,1,122.36000000000001
128,128,16,16,16,16,32,8,4,2,0,0,0,0,295.9175
128,128,16,16,16,16,32,8,4,2,0,0,0,1,250.4275
128,128,16,16,16,16,32,8,4,2,0,0,1,0,225.7825
128,128,16,16,16,16,32,8,4,2,0,0,1,1,144.9475
128,128,16,16,16,16,32,8,4,2,0,1,0,0,303.08
128,128,16,16,16,16,32,8,4,2,0,1,0,1,255.59499999999997
128,128,16,16,16,16,32,8,4,2,0,1,1,0,236.175
128,128,16,16,16,16,32,8,4,2,0,1,1,1,133.40500000000003
128,128,16,16,16,16,32,8,4,2,1,0,0,0,295.485
128,128,16,16,16,16,32,8,4,2,1,0,0,1,248.7275
128,128,16,16,16,16,32,8,4,2,1,0,1,0,225.90999999999997
128,128,16,16,16,16,32,8,4,2,1,0,1,1,136.465
128,128,16,16,16,16,32,8,4,2,1,1,0,0,302.87
128,128,16,16,16,16,32,8,4,2,1,1,0,1,255.20749999999998
128,128,16,16,16,16,32,8,4,2,1,1,1,0,235.785
128,128,16,16,16,16,32,8,4,2,1,1,1,1,130.05
128,128,16,16,16,16,32,8,4,4,0,0,0,0,316.65000000000003
128,128,16,16,16,16,32,8,4,4,0,0,0,1,255.63500000000002
128,128,16,16,16,16,32,8,4,4,0,0,1,0,242.6775
128,128,16,16,16,16,32,8,4,4,0,0,1,1,128.91250000000002
128,128,16,16,16,16,32,8,4,4,0,1,0,0,317.655
128,128,16,16,16,16,32,8,4,4,0,1,0,1,255.31
128,128,16,16,16,16,32,8,4,4,0,1,1,0,246.715
128,128,16,16,16,16,32,8,4,4,0,1,1,1,131.64499999999998
128,128,16,16,16,16,32,8,4,4,1,0,0,0,315.195
128,128,16,16,16,16,32,8,4,4,1,0,0,1,253.555
128,128,16,16,16,16,32,8,4,4,1,0,1,0,242.6125
128,128,16,16,16,16,32,8,4,4,1,0,1,1,127.81750000000001
128,128,16,16,16,16,32,8,4,4,1,1,0,0,317.265
128,128,16,16,16,16,32,8,4,4,1,1,0,1,253.675
128,128,16,16,16,16,32,8,4,4,1,1,1,0,245.23999999999998
128,128,16,16,16,16,32,8,4,4,1,1,1,1,129.7975
128,128,16,16,16,16,32,8,8,1,0,0,0,0,255.37
128,128,16,16,16,16,32,8,8,1,0,0,0,1,213.74
128,128,16,16,16,16,32,8,8,1,0,0,1,0,227.065
128,128,16,16,16,16,32,8,8,1,0,0,1,1,112.99
128,128,16,16,16,16,32,8,8,1,0,1,0,0,268.275
128,128,16,16,16,16,32,8,8,1,0,1,0,1,203.84249999999997
128,128,16,16,16,16,32,8,8,1,0,1,1,0,236.7525
128,128,16,16,16,16,32,8,8,1,0,1,1,1,119.27499999999999
128,128,16,16,16,16,32,8,8,1,1,0,0,0,255.42499999999998
128,128,16,16,16,16,32,8,8,1,1,0,0,1,215.6875
128,128,16,16,16,16,32,8,8,1,1,0,1,0,227.1775
128,128,16,16,16,16,32,8,8,1,1,0,1,1,112.9925
128,128,16,16,16,16,32,8,8,1,1,1,0,0,268.03000000000003
128,128,16,16,16,16,32,8,8,1,1,1,0,1,206.05
128,128,16,16,16,16,32,8,8,1,1,1,1,0,237.255
128,128,16,16,16,16,32,8,8,1,1,1,1,1,119.155
128,128,16,16,16,16,32,8,8,2,0,0,0,0,268.32
128,128,16,16,16,16,32,8,8,2,0,0,0,1,228.765
128,128,16,16,16,16,32,8,8,2,0,0,1,0,256.0275
128,128,16,16,16,16,32,8,8,2,0,0,1,1,120.975
128,128,16,16,16,16,32,8,8,2,0,1,0,0,278.4
128,128,16,16,16,16,32,8,8,2,0,1,0,1,242.0625
128,128,16,16,16,16,32,8,8,2,0,1,1,0,232.28
128,128,16,16,16,16,32,8,8,2,0,1,1,1,110.7875
128,128,16,16,16,16,32,8,8,2,1,0,0,0,268.32
128,128,16,16,16,16,32,8,8,2,1,0,0,1,243.9375
128,128,16,16,16,16,32,8,8,2,1,0,1,0,256.3025
128,128,16,16,16,16,32,8,8,2,1,0,1,1,120.89
128,128,16,16,16,16,32,8,8,2,1,1,0,0,278.3725
128,128,16,16,16,16,32,8,8,2,1,1,0,1,240.55249999999998
128,128,16,16,16,16,32,8,8,2,1,1,1,0,232.1625
128,128,16,16,16,16,32,8,8,2,1,1,1,1,111.1675
128,128,16,16,16,16,32,8,8,4,0,0,0,0,287.46500000000003
128,128,16,16,16,16,32,8,8,4,0,0,0,1,237.5325
128,128,16,16,16,16,32,8,8,4,0,0,1,0,244.1875
128,128,16,16,16,16,32,8,8,4,0,0,1,1,119.4675
128,128,16,16,16,16,32,8,8,4,0,1,0,0,289.72249999999997
128,128,16,16,16,16,32,8,8,4,0,1,0,1,237.095
128,128,16,16,16,16,32,8,8,4,0,1,1,0,247.3125
128,128,16,16,16,16,32,8,8,4,0,1,1,1,120.5675
128,128,16,16,16,16,32,8,8,4,1,0,0,0,287.26000000000005
128,128,16,16,16,16,32,8,8,4,1,0,0,1,246.6875
128,128,16,16,16,16,32,8,8,4,1,0,1,0,244.13
128,128,16,16,16,16,32,8,8,4,1,0,1,1,119.775
128,128,16,16,16,16,32,8,8,4,1,1,0,0,289.59250000000003
128,128,16,16,16,16,32,8,8,4,1,1,0,1,246.7925
128,128,16,16,16,16,32,8,8,4,1,1,1,0,247.03750000000002
128,128,16,16,16,16,32,8,8,4,1,1,1,1,120.5975
128,128,16,16,16,32,16,2,1,1,0,0,0,0,288.5
128,128,16,16,16,32,16,2,1,1,0,0,0,1,246.14999999999998
128,128,16,16,16,32,16,2,1,1,0,0,1,0,239.51999999999998
128,128,16,16,16,32,16,2,1,1,0,0,1,1,145.25249999999997
128,128,16,16,16,32,16,2,1,1,0,1,0,0,302.37
128,128,16,16,16,32,16,2,1,1,0,1,0,1,217.525
128,128,16,16,16,32,16,2,1,1,0,1,1,0,256.36
128,128,16,16,16,32,16,2,1,1,0,1,1,1,104.4675
128,128,16,16,16,32,16,2,1,1,1,0,0,0,286.195
128,128,16,16,16,32,16,2,1,1,1,0,0,1,243.48250000000002
128,128,16,16,16,32,16,2,1,1,1,0,1,0,234.8425
128,128,16,16,16,32,16,2,1,1,1,0,1,1,145.9925
128,128,16,16,16,32,16,2,1,1,1,1,0,0,301.89
128,128,16,16,16,32,16,2,1,1,1,1,0,1,224.5625
128,128,16,16,16,32,16,2,1,1,1,1,1,0,255.5075
128,128,16,16,16,32,16,2,1,1,1,1,1,1,121.6725
128,128,16,16,16,32,16,2,1,2,0,0,0,0,279.07
128,128,16,16,16,32,16,2,1,2,0,0,0,1,274.4475
128,128,16,16,16,32,16,2,1,2,0,0,1,0,246.73
128,128,16,16,16,32,16,2,1,2,0,0,1,1,133.335
128,128,16,16,16,32,16,2,1,2,0,1,0,0,292.09749999999997
128,128,16,16,16,32,16,2,1,2,0,1,0,1,262.5525
128,128,16,16,16,32,16,2,1,2,0,1,1,0,255.70999999999998
128,128,16,16,16,32,16,2,1,2,0,1,1,1,124.59
128,128,16,16,16,32,16,2,1,2,1,0,0,0,277.47249999999997
128,128,16,16,16,32,16,2,1,2,1,0,0,1,285.9925
128,128,16,16,16,32,16,2,1,2,1,0,1,0,280.33000000000004
128,128,16,16,16,32,16,2,1,2,1,0,1,1,171.7
128,128,16,16,16,32,16,2,1,2,1,1,0,0,289.645
128,128,16,16,16,32,16,2,1,2,1,1,0,1,289.30999999999995
128,128,16,16,16,32,16,2,1,2,1,1,1,0,292.5725
128,128,16,16,16,32,16,2,1,2,1,1,1,1,155.235
128,128,16,16,16,32,16,2,1,4,0,0,0,0,284.045
128,128,16,16,16,32,16,2,1,4,0,0,0,1,286.66499999999996
128,128,16,16,16,32,16,2,1,4,0,0,1,0,251.6625
128,128,16,16,16,32,16,2,1,4,0,0,1,1,186.75
128,128,16,16,16,32,16,2,1,4,0,1,0,0,286.575
128,128,16,16,16,32,16,2,1,4,0,1,0,1,284.285
128,128,16,16,16,32,16,2,1,4,0,1,1,0,255.35249999999996
