Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80.0,99066127.0,9.0,5.0,303.0,11595.0,303.0,0.0,33.66666667,101.0,10147.0,0.0,2319.0,4420.67608,120.1015964,0.141319747,7620471.308,27500000.0,99100000.0,1.0,99100000.0,12400000.0,35000000.0,99100000.0,1.0,2941.0,735.25,1025.596859,2272.0,187.0,0.0,0.0,0.0,0.0,296.0,168.0,0.090848409,0.050471338,0.0,10147.0,793.2,2614.692394,6836616.314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.8571429,33.66666667,2319.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,303.0,5.0,11595.0,251.0,235.0,1.0,32.0,1977.0,0.0,1977.0,1977.0,99100000.0,0.0,99100000.0,99100000.0,1
80.0,83961290.0,9.0,6.0,375.0,11595.0,375.0,0.0,41.66666667,125.0,4355.0,0.0,1932.5,2182.468304,142.565699,0.178653758,5997235.0,22400000.0,83800000.0,0.0,83800000.0,10500000.0,29600000.0,83800000.0,0.0,192693.0,38538.6,85320.80397,191161.0,2.0,0.0,0.0,0.0,0.0,296.0,200.0,0.107192255,0.071461503,0.0,4355.0,748.125,1579.21385,2493916.383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,798.0,41.66666667,1932.5,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,375.0,6.0,11595.0,251.0,235.0,1.0,32.0,1002.0,0.0,1002.0,1002.0,83800000.0,0.0,83800000.0,83800000.0,1
8651.0,44.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,22727.27273,22727.27273,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,462091.0,3.0,4.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2900.25,4128.319301,25161.71057,15.14853135,77015.16667,181387.1758,447087.0,63.0,14747.0,7373.5,10040.20919,14473.0,274.0,462028.0,154009.3333,253917.1307,447087.0,189.0,0.0,0.0,0.0,0.0,72.0,92.0,6.492227721,8.656303629,0.0,8760.0,1453.375,3113.952607,9696700.839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.0,8.666666667,2900.25,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,267931.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,2320.2,2207.341206,43395.50108,29.8584337,38275.85714,89244.35162,239370.0,48.0,27746.0,13873.0,19025.41505,27326.0,420.0,267883.0,66970.75,115657.8882,239370.0,163.0,0.0,0.0,0.0,0.0,72.0,112.0,11.19691264,18.66152106,0.0,4380.0,1291.888889,1980.710254,3923213.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666666667,2320.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,72753111.0,8.0,6.0,56.0,11607.0,20.0,0.0,7.0,5.656854249,4380.0,0.0,1934.5,2177.344966,160.3092959,0.192431634,5596393.154,19200000.0,69300000.0,2.0,72700000.0,10400000.0,26000000.0,69300000.0,4.0,80249.0,16049.8,35315.01624,79219.0,2.0,0.0,0.0,0.0,0.0,172.0,132.0,0.109960933,0.0824707,0.0,4380.0,777.9333333,1627.46176,2648631.781,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.5,7.0,1934.5,172.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,6.0,11607.0,256.0,229.0,6.0,20.0,3346894.0,0.0,3346894.0,3346894.0,69300000.0,0.0,69300000.0,69300000.0,1
80.0,97898543.0,9.0,5.0,298.0,11595.0,298.0,0.0,33.11111111,99.33333333,7240.0,0.0,2319.0,3003.171157,121.4829111,0.143005193,7530657.154,27100000.0,97800000.0,5.0,97800000.0,12200000.0,34600000.0,97800000.0,5.0,77547.0,19386.75,31103.05424,65277.0,56.0,0.0,0.0,0.0,0.0,296.0,168.0,0.09193191,0.051073283,0.0,7240.0,792.8666667,1957.11511,3830299.552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,849.5,33.11111111,2319.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,298.0,5.0,11595.0,251.0,235.0,1.0,32.0,1234.0,0.0,1234.0,1234.0,97800000.0,0.0,97800000.0,97800000.0,1
80.0,84867073.0,9.0,7.0,1506.0,11595.0,372.0,0.0,167.3333333,194.1777536,4344.0,0.0,1656.428571,1760.597234,154.3708241,0.188530126,5657804.867,21600000.0,83900000.0,1.0,84700000.0,10600000.0,29600000.0,83900000.0,1.0,84900000.0,14100000.0,34200000.0,83900000.0,18.0,0.0,0.0,0.0,0.0,260.0,232.0,0.106048196,0.08248193,0.0,4344.0,771.0,1328.831442,1765793.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.1875,167.3333333,1656.428571,260.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1506.0,7.0,11595.0,0.0,235.0,6.0,20.0,11011.0,0.0,11011.0,11011.0,83900000.0,0.0,83900000.0,83900000.0,1
22.0,11913120.0,23.0,32.0,1992.0,2745.0,640.0,0.0,86.60869565,136.2490164,976.0,0.0,85.78125,220.240592,397.6288327,4.616758666,220613.3333,606997.5141,2235862.0,4.0,9868822.0,448582.8182,840770.3549,2300956.0,470.0,11900000.0,384289.871,765529.3856,2235862.0,4.0,0.0,0.0,0.0,0.0,744.0,1032.0,1.930644533,2.686114133,0.0,976.0,84.58928571,186.8096529,34897.84643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,86.12727273,86.60869565,85.78125,744.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1992.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,68324698.0,10.0,6.0,652.0,11595.0,323.0,0.0,65.2,135.8854092,8688.0,0.0,1932.5,3384.303045,179.2470418,0.234175934,4554979.867,17500000.0,68000000.0,1.0,68200000.0,7577587.333,22600000.0,68000000.0,1.0,346577.0,69315.4,100477.6762,220303.0,46.0,0.0,0.0,0.0,0.0,316.0,200.0,0.146359959,0.087815975,0.0,8688.0,720.4117647,2107.437486,4441292.757,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,765.4375,65.2,1932.5,316.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,652.0,6.0,11595.0,251.0,235.0,3.0,20.0,5000.0,0.0,5000.0,5000.0,68000000.0,0.0,68000000.0,68000000.0,1
9943.0,53.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,18867.92453,18867.92453,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,1708976.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,17.55437174,2.925728623,427244.0,853154.7953,1706976.0,4.0,1708976.0,427244.0,853154.7953,1706976.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.925728623,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,98704706.0,8.0,6.0,358.0,11595.0,346.0,0.0,44.75,121.7535567,7240.0,0.0,1932.5,2845.835677,121.0985827,0.141837209,7592669.692,27400000.0,98700000.0,1.0,98700000.0,14100000.0,37300000.0,98700000.0,1.0,11366.0,2273.2,4810.024137,10877.0,46.0,0.0,0.0,0.0,0.0,240.0,200.0,0.081049834,0.060787375,0.0,7240.0,796.8666667,1954.775868,3821148.695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,853.7857143,44.75,1932.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,358.0,6.0,11595.0,251.0,235.0,3.0,20.0,9.0,0.0,9.0,9.0,98700000.0,0.0,98700000.0,98700000.0,1
80.0,83816998.0,9.0,6.0,62.0,11607.0,20.0,0.0,6.888888889,5.30199124,5840.0,0.0,1934.5,2538.919278,139.2199706,0.178961313,5986928.429,21200000.0,79400000.0,1.0,81900000.0,10200000.0,28000000.0,79400000.0,1.0,1884676.0,376935.2,842255.2487,1883607.0,2.0,0.0,0.0,0.0,0.0,192.0,132.0,0.107376788,0.071584525,0.0,5840.0,729.6875,1754.344767,3077725.563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,778.3333333,6.888888889,1934.5,192.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,62.0,6.0,11607.0,256.0,229.0,7.0,20.0,2509958.0,0.0,2509958.0,2509958.0,79400000.0,0.0,79400000.0,79400000.0,1
80.0,385766.0,2.0,5.0,20.0,11601.0,20.0,0.0,10.0,14.14213562,7300.0,0.0,2320.2,3022.508098,30124.47961,18.14571528,64294.33333,147229.7293,364350.0,36.0,21007.0,21007.0,0.0,21007.0,21007.0,385604.0,96401.0,178898.8515,364350.0,178.0,0.0,0.0,0.0,0.0,52.0,112.0,5.184490079,12.9612252,0.0,7300.0,1452.625,2579.543312,6654043.696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1660.142857,10.0,2320.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,5.0,11601.0,8192.0,229.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,100223766.0,9.0,5.0,351.0,11595.0,345.0,0.0,39.0,114.7671556,5792.0,0.0,2319.0,2423.629716,119.193286,0.139687427,7709520.462,27400000.0,99000000.0,1.0,100000000.0,12500000.0,35000000.0,99000000.0,1.0,193441.0,48360.25,86706.23218,177998.0,49.0,0.0,0.0,0.0,0.0,292.0,168.0,0.08979906,0.049888367,0.0,5792.0,796.4,1711.098135,2927856.829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,853.2857143,39.0,2319.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,351.0,5.0,11595.0,251.0,235.0,2.0,20.0,989.0,0.0,989.0,989.0,99000000.0,0.0,99000000.0,99000000.0,1
80.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,18537425.0,8.0,4.0,1376.0,3525.0,344.0,0.0,172.0,183.8757344,3525.0,0.0,881.25,1762.5,264.3840771,0.647339099,1685220.455,3633243.287,11700000.0,78.0,13500000.0,1933311.429,4321722.499,11700000.0,682.0,17500000.0,5846589.333,5483767.523,11700000.0,832200.0,0.0,0.0,0.0,0.0,272.0,136.0,0.431559399,0.2157797,0.0,3525.0,377.0,959.6567095,920941.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,408.4166667,172.0,881.25,272.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1376.0,4.0,3525.0,29200.0,235.0,4.0,32.0,1829857.0,0.0,1829857.0,1829857.0,11700000.0,0.0,11700000.0,11700000.0,1
80.0,88916.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2321.4,3327.769794,130831.3464,89.97255837,12702.28571,31905.87905,85026.0,3.0,2829.0,1414.5,1996.162443,2826.0,3.0,88815.0,22203.75,41900.18592,85026.0,156.0,0.0,0.0,0.0,0.0,72.0,112.0,33.73970939,56.23284898,0.0,7215.0,1292.555556,2650.585648,7025604.278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,85652097.0,6.0,6.0,381.0,11595.0,381.0,0.0,63.5,155.5425987,4344.0,0.0,1932.5,1754.831473,139.8214454,0.140101649,7786554.273,25800000.0,85500000.0,1.0,85500000.0,17100000.0,38200000.0,85500000.0,1.0,145453.0,29090.6,59423.8419,135111.0,48.0,0.0,0.0,0.0,0.0,200.0,200.0,0.070050824,0.070050824,0.0,4344.0,921.2307692,1497.692845,2243083.859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,998.0,63.5,1932.5,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,381.0,6.0,11595.0,274.0,235.0,1.0,32.0,4.0,0.0,4.0,4.0,85500000.0,0.0,85500000.0,85500000.0,1
80.0,7454818.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.219394491,0.536565748,2484939.333,4304037.715,7454814.0,1.0,7454818.0,2484939.333,4304037.715,7454814.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.536565748,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,4.0,0.0,4.0,4.0,7454814.0,0.0,7454814.0,7454814.0,1
80.0,98762753.0,6.0,7.0,385.0,11595.0,367.0,0.0,64.16666667,148.3865448,5792.0,0.0,1656.428571,2119.480114,121.3007904,0.131628571,8230229.417,28500000.0,98600000.0,4.0,98600000.0,19700000.0,44100000.0,98600000.0,4.0,98800000.0,16500000.0,40200000.0,98600000.0,48.0,0.0,0.0,0.0,0.0,164.0,232.0,0.060751648,0.070876923,0.0,5792.0,856.1428571,1664.853186,2771736.132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,922.0,64.16666667,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,385.0,7.0,11595.0,0.0,235.0,3.0,20.0,13993.0,0.0,13993.0,13993.0,98600000.0,0.0,98600000.0,98600000.0,1
80.0,1267947.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2321.4,4413.201989,9174.673705,6.309411986,181135.2857,478674.5881,1266667.0,4.0,1057.0,528.5,557.9072504,923.0,134.0,1267901.0,316975.25,633128.0026,1266667.0,4.0,0.0,0.0,0.0,0.0,72.0,112.0,2.366029495,3.943382492,0.0,10135.0,1292.555556,3350.634907,11200000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,971.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.732235,971.0,0.0,971.0,971.0,971.0,971.0,0.0,971.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2059.732235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,983.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.587996,983.0,0.0,983.0,983.0,983.0,983.0,0.0,983.0,983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2034.587996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,274.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1755.0,57.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,105263.1579,35087.7193,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,17543.85965,17543.85965,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,98806702.0,6.0,7.0,341.0,11595.0,323.0,0.0,56.83333333,130.42763,4344.0,0.0,1656.428571,1760.597234,120.8015221,0.131570022,8233891.833,28500000.0,98700000.0,0.0,98700000.0,19700000.0,44100000.0,98700000.0,0.0,98800000.0,16500000.0,40300000.0,98700000.0,47.0,0.0,0.0,0.0,0.0,164.0,232.0,0.060724626,0.070845397,0.0,4344.0,853.0,1460.306922,2132496.308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,918.6153846,56.83333333,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,341.0,7.0,11595.0,0.0,235.0,3.0,20.0,9997.0,0.0,9997.0,9997.0,98700000.0,0.0,98700000.0,98700000.0,1
80.0,89258.0,3.0,5.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,8760.0,0.0,2320.2,3668.897,130262.8336,89.62782048,12751.14286,30528.12809,81732.0,3.0,7141.0,3570.5,5045.206884,7138.0,3.0,89174.0,22293.5,39762.99971,81732.0,101.0,0.0,0.0,0.0,0.0,72.0,112.0,33.61043268,56.0173878,0.0,8760.0,1291.888889,2866.607422,8217438.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1453.375,8.666666667,2320.2,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,100936652.0,11.0,6.0,592.0,11595.0,296.0,0.0,53.81818182,119.7378956,5792.0,0.0,1932.5,2181.008184,120.7390949,0.168422468,6308540.75,24900000.0,99600000.0,1.0,101000000.0,10100000.0,31400000.0,99600000.0,1.0,364441.0,72888.2,105725.5078,231951.0,45.0,0.0,0.0,0.0,0.0,368.0,200.0,0.108979244,0.059443224,0.0,5792.0,677.0555556,1497.356041,2242075.114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,716.8823529,53.81818182,1932.5,368.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,592.0,6.0,11595.0,251.0,235.0,2.0,32.0,1005.0,0.0,1005.0,1005.0,99600000.0,0.0,99600000.0,99600000.0,1
80.0,592814.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1933.5,1757.789948,19613.23451,15.18182769,74101.75,204189.9561,579327.0,2.0,12989.0,6494.5,9181.781554,12987.0,2.0,592609.0,118521.8,257660.1147,579327.0,12.0,0.0,0.0,0.0,0.0,72.0,132.0,5.06060923,10.12121846,0.0,4380.0,1162.7,1645.241762,2706820.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.888889,8.666666667,1933.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,85812103.0,7.0,7.0,311.0,11595.0,287.0,0.0,44.42857143,107.0013351,5792.0,0.0,1656.428571,2119.480114,138.7449973,0.16314715,6600931.0,23800000.0,85700000.0,0.0,85700000.0,14300000.0,35000000.0,85700000.0,0.0,85800000.0,14300000.0,35000000.0,85700000.0,48.0,0.0,0.0,0.0,0.0,184.0,232.0,0.081573575,0.081573575,0.0,5792.0,794.1333333,1620.896968,2627306.981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.8571429,44.42857143,1656.428571,184.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,311.0,7.0,11595.0,0.0,235.0,4.0,20.0,10970.0,0.0,10970.0,10970.0,85700000.0,0.0,85700000.0,85700000.0,1
80.0,97393762.0,6.0,5.0,361.0,11595.0,361.0,0.0,60.16666667,147.3776329,10136.0,0.0,2319.0,4414.366206,122.7594022,0.112943578,9739376.2,30700000.0,97200000.0,9.0,97300000.0,19500000.0,43500000.0,97200000.0,9.0,148368.0,37092.0,66813.64649,137010.0,44.0,0.0,0.0,0.0,0.0,200.0,168.0,0.061605588,0.05133799,0.0,10136.0,996.3333333,2908.506031,8459407.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1086.909091,60.16666667,2319.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,361.0,5.0,11595.0,274.0,235.0,1.0,32.0,483.0,0.0,483.0,483.0,97200000.0,0.0,97200000.0,97200000.0,1
80.0,98621731.0,9.0,6.0,371.0,11595.0,371.0,0.0,41.22222222,123.6666667,4344.0,0.0,1932.5,1754.831473,121.3322853,0.152096296,7044409.357,26400000.0,98600000.0,1.0,98600000.0,12300000.0,34900000.0,98600000.0,1.0,7508.0,1501.6,3086.849251,7022.0,49.0,0.0,0.0,0.0,0.0,296.0,200.0,0.091257778,0.060838518,0.0,4344.0,747.875,1390.27752,1932871.583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,797.7333333,41.22222222,1932.5,296.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,371.0,6.0,11595.0,251.0,235.0,1.0,32.0,986.0,0.0,986.0,986.0,98600000.0,0.0,98600000.0,98600000.0,1
80.0,100385618.0,6.0,7.0,782.0,11595.0,385.0,0.0,130.3333333,197.2822006,4344.0,0.0,1656.428571,1760.597234,123.294554,0.129500622,8365468.167,28900000.0,100000000.0,15.0,100000000.0,20000000.0,44700000.0,100000000.0,19.0,100000000.0,16700000.0,40800000.0,100000000.0,15.0,0.0,0.0,0.0,0.0,176.0,232.0,0.059769518,0.069731104,0.0,4344.0,884.5,1445.105785,2088330.731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,952.5384615,130.3333333,1656.428571,176.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,782.0,7.0,11595.0,0.0,235.0,3.0,20.0,11010.0,0.0,11010.0,11010.0,100000000.0,0.0,100000000.0,100000000.0,1
80.0,233484.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,10135.0,0.0,2321.4,4413.201989,49823.54251,34.2635898,33354.85714,87906.59364,232708.0,4.0,529.0,264.5,348.6036431,511.0,18.0,233405.0,58351.25,116238.0348,232708.0,4.0,0.0,0.0,0.0,0.0,72.0,112.0,12.84884617,21.41474362,0.0,10135.0,1292.555556,3350.634907,11200000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80.0,99398648.0,6.0,7.0,322.0,11595.0,304.0,0.0,53.66666667,122.6730071,4344.0,0.0,1656.428571,1760.597234,119.8909667,0.130786487,8283220.667,28600000.0,99200000.0,1.0,99300000.0,19900000.0,44400000.0,99200000.0,1.0,99400000.0,16600000.0,40500000.0,99300000.0,14.0,0.0,0.0,0.0,0.0,164.0,232.0,0.060362994,0.070423493,0.0,4344.0,851.6428571,1460.846099,2134071.324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,917.1538462,53.66666667,1656.428571,164.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,322.0,7.0,11595.0,0.0,235.0,3.0,20.0,11018.0,0.0,11018.0,11018.0,99200000.0,0.0,99200000.0,99200000.0,1
